ISO 27001,NIST CSF,COBIT 5
A.05.1.1,(1.3) ID.GV-1,(2) APO01.01
A.05.1.1,(1.3) ID.GV-1,(2) APO01.03
A.05.1.1,(1.3) ID.GV-1,(2) APO02.03
A.05.1.1,(1.3) ID.GV-1,(2) APO02.04
A.05.1.1,(1.3) ID.GV-1,(2) APO02.05
A.05.1.1,(1.3) ID.GV-1,(2) APO03.05
A.05.1.1,(1.3) ID.GV-1,(2) APO04.03
A.05.1.1,(1.3) ID.GV-1,(2) APO04.04
A.05.1.1,(1.3) ID.GV-1,(2) APO04.05
A.05.1.1,(1.3) ID.GV-1,(2) APO05.06
A.05.1.1,(1.3) ID.GV-1,(2) APO06.01
A.05.1.1,(1.3) ID.GV-1,(2) APO06.02
A.05.1.1,(1.3) ID.GV-1,(2) APO06.03
A.05.1.1,(1.3) ID.GV-1,(2) APO06.04
A.05.1.1,(1.3) ID.GV-1,(2) APO06.05
A.05.1.1,(1.3) ID.GV-1,(2) APO12.01
A.05.1.1,(1.3) ID.GV-1,(2) APO12.02
A.05.1.1,(1.3) ID.GV-1,(2) APO12.03
A.05.1.1,(1.3) ID.GV-1,(2) APO12.04
A.05.1.1,(1.3) ID.GV-1,(2) APO12.05
A.05.1.1,(1.3) ID.GV-1,(2) APO12.06
A.05.1.1,(1.3) ID.GV-1,(2) APO13.01
A.05.1.1,(1.3) ID.GV-1,(2) APO13.02
A.05.1.1,(1.3) ID.GV-1,(2) APO13.03
A.05.1.1,(1.3) ID.GV-1,(4) DSS02.01
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.01
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.02
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.03
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.04
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.05
A.05.1.1,(1.3) ID.GV-1,(4) DSS05.07
A.05.1.1,(1.3) ID.GV-1,(1) EDM01.01
A.05.1.1,(1.3) ID.GV-1,(1) EDM01.03
A.05.1.1,(1.3) ID.GV-1,(1) EDM02.03
A.05.1.1,(1.3) ID.GV-1,(1) EDM03.02
A.05.1.1,(1.3) ID.GV-1,(1) EDM03.03
A.05.1.1,(1.3) ID.GV-1,(1) EDM04.03
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.01
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.02
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.03
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.04
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.05
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.06
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.07
A.05.1.1,(1.3) ID.GV-1,(5) MEA02.08
A.05.1.2,,(2) APO01.01
A.05.1.2,,(2) APO01.03
A.05.1.2,,(2) APO02.03
A.05.1.2,,(2) APO02.04
A.05.1.2,,(2) APO02.05
A.05.1.2,,(2) APO03.05
A.05.1.2,,(2) APO04.03
A.05.1.2,,(2) APO04.04
A.05.1.2,,(2) APO04.05
A.05.1.2,,(2) APO05.06
A.05.1.2,,(2) APO06.01
A.05.1.2,,(2) APO06.02
A.05.1.2,,(2) APO06.03
A.05.1.2,,(2) APO06.04
A.05.1.2,,(2) APO06.05
A.05.1.2,,(2) APO12.01
A.05.1.2,,(2) APO12.02
A.05.1.2,,(2) APO12.03
A.05.1.2,,(2) APO12.04
A.05.1.2,,(2) APO12.05
A.05.1.2,,(2) APO12.06
A.05.1.2,,(2) APO13.01
A.05.1.2,,(2) APO13.02
A.05.1.2,,(2) APO13.03
A.05.1.2,,(4) DSS02.01
A.05.1.2,,(4) DSS05.01
A.05.1.2,,(4) DSS05.02
A.05.1.2,,(4) DSS05.03
A.05.1.2,,(4) DSS05.04
A.05.1.2,,(4) DSS05.05
A.05.1.2,,(4) DSS05.07
A.05.1.2,,(1) EDM01.01
A.05.1.2,,(1) EDM01.03
A.05.1.2,,(1) EDM02.03
A.05.1.2,,(1) EDM03.02
A.05.1.2,,(1) EDM03.03
A.05.1.2,,(1) EDM04.03
A.05.1.2,,(5) MEA02.01
A.05.1.2,,(5) MEA02.02
A.05.1.2,,(5) MEA02.03
A.05.1.2,,(5) MEA02.04
A.05.1.2,,(5) MEA02.05
A.05.1.2,,(5) MEA02.06
A.05.1.2,,(5) MEA02.07
A.05.1.2,,(5) MEA02.08
A.06.1.1,(3.3) DE.DP-1,(2) APO01.01
A.06.1.1,(3.3) DE.DP-1,(2) APO01.02
A.06.1.1,(3.3) DE.DP-1,(2) APO01.03
A.06.1.1,(3.3) DE.DP-1,(2) APO01.05
A.06.1.1,(3.3) DE.DP-1,(2) APO01.06
A.06.1.1,(3.3) DE.DP-1,(2) APO01.07
A.06.1.1,(3.3) DE.DP-1,(2) APO02.03
A.06.1.1,(3.3) DE.DP-1,(2) APO02.04
A.06.1.1,(3.3) DE.DP-1,(2) APO02.05
A.06.1.1,(3.3) DE.DP-1,(2) APO03.05
A.06.1.1,(3.3) DE.DP-1,(2) APO04.03
A.06.1.1,(3.3) DE.DP-1,(2) APO04.04
A.06.1.1,(3.3) DE.DP-1,(2) APO04.05
A.06.1.1,(3.3) DE.DP-1,(2) APO05.06
A.06.1.1,(3.3) DE.DP-1,(2) APO06.01
A.06.1.1,(3.3) DE.DP-1,(2) APO06.02
A.06.1.1,(3.3) DE.DP-1,(2) APO06.03
A.06.1.1,(3.3) DE.DP-1,(2) APO06.04
A.06.1.1,(3.3) DE.DP-1,(2) APO06.05
A.06.1.1,(3.3) DE.DP-1,(2) APO07.01
A.06.1.1,(3.3) DE.DP-1,(2) APO07.02
A.06.1.1,(3.3) DE.DP-1,(2) APO07.06
A.06.1.1,(3.3) DE.DP-1,(2) APO10.01
A.06.1.1,(3.3) DE.DP-1,(2) APO10.02
A.06.1.1,(3.3) DE.DP-1,(2) APO10.03
A.06.1.1,(3.3) DE.DP-1,(2) APO11.01
A.06.1.1,(3.3) DE.DP-1,(2) APO11.02
A.06.1.1,(3.3) DE.DP-1,(2) APO11.03
A.06.1.1,(3.3) DE.DP-1,(2) APO11.04
A.06.1.1,(3.3) DE.DP-1,(2) APO11.05
A.06.1.1,(3.3) DE.DP-1,(2) APO11.06
A.06.1.1,(3.3) DE.DP-1,(2) APO13.01
A.06.1.1,(3.3) DE.DP-1,(2) APO13.02
A.06.1.1,(3.3) DE.DP-1,(2) APO13.03
A.06.1.1,(3.3) DE.DP-1,(3) BAI02.01
A.06.1.1,(3.3) DE.DP-1,(3) BAI02.02
A.06.1.1,(3.3) DE.DP-1,(3) BAI02.03
A.06.1.1,(3.3) DE.DP-1,(3) BAI02.04
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.01
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.02
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.03
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.04
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.05
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.06
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.09
A.06.1.1,(3.3) DE.DP-1,(3) BAI03.10
A.06.1.1,(3.3) DE.DP-1,(3) BAI05.05
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.01
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.02
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.03
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.04
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.05
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.06
A.06.1.1,(3.3) DE.DP-1,(3) BAI07.08
A.06.1.1,(3.3) DE.DP-1,(4) DSS02.01
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.01
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.02
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.03
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.04
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.05
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.06
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.07
A.06.1.1,(3.3) DE.DP-1,(4) DSS04.08
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.01
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.02
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.03
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.04
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.05
A.06.1.1,(3.3) DE.DP-1,(4) DSS05.07
A.06.1.1,(3.3) DE.DP-1,(1) EDM01.01
A.06.1.1,(3.3) DE.DP-1,(1) EDM01.03
A.06.1.1,(3.3) DE.DP-1,(1) EDM02.03
A.06.1.1,(3.3) DE.DP-1,(1) EDM03.03
A.06.1.1,(3.3) DE.DP-1,(1) EDM04.03
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.01
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.02
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.03
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.04
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.05
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.06
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.07
A.06.1.1,(3.3) DE.DP-1,(5) MEA02.08
A.06.1.1,(3.3) DE.DP-1,(5) MEA03.01
A.06.1.1,(3.3) DE.DP-1,(5) MEA03.02
A.06.1.1,(3.3) DE.DP-1,(5) MEA03.03
A.06.1.1,(3.3) DE.DP-1,(5) MEA03.04
A.06.1.1,(3.3) DE.DP-1,(2) APO07.03
A.06.1.1,(3.3) DE.DP-1,(2) APO07.04
A.06.1.1,(3.3) DE.DP-1,(2) APO07.05
A.06.1.1,(3.3) DE.DP-1,(2) APO10.04
A.06.1.1,(3.3) DE.DP-1,(2) APO10.05
A.06.1.1,(1.1) ID.AM-6,(2) APO01.01
A.06.1.1,(1.1) ID.AM-6,(2) APO01.02
A.06.1.1,(1.1) ID.AM-6,(2) APO01.03
A.06.1.1,(1.1) ID.AM-6,(2) APO01.05
A.06.1.1,(1.1) ID.AM-6,(2) APO01.06
A.06.1.1,(1.1) ID.AM-6,(2) APO01.07
A.06.1.1,(1.1) ID.AM-6,(2) APO02.03
A.06.1.1,(1.1) ID.AM-6,(2) APO02.04
A.06.1.1,(1.1) ID.AM-6,(2) APO02.05
A.06.1.1,(1.1) ID.AM-6,(2) APO03.05
A.06.1.1,(1.1) ID.AM-6,(2) APO04.03
A.06.1.1,(1.1) ID.AM-6,(2) APO04.04
A.06.1.1,(1.1) ID.AM-6,(2) APO04.05
A.06.1.1,(1.1) ID.AM-6,(2) APO05.06
A.06.1.1,(1.1) ID.AM-6,(2) APO06.01
A.06.1.1,(1.1) ID.AM-6,(2) APO06.02
A.06.1.1,(1.1) ID.AM-6,(2) APO06.03
A.06.1.1,(1.1) ID.AM-6,(2) APO06.04
A.06.1.1,(1.1) ID.AM-6,(2) APO06.05
A.06.1.1,(1.1) ID.AM-6,(2) APO07.01
A.06.1.1,(1.1) ID.AM-6,(2) APO07.02
A.06.1.1,(1.1) ID.AM-6,(2) APO07.06
A.06.1.1,(1.1) ID.AM-6,(2) APO10.01
A.06.1.1,(1.1) ID.AM-6,(2) APO10.02
A.06.1.1,(1.1) ID.AM-6,(2) APO10.03
A.06.1.1,(1.1) ID.AM-6,(2) APO11.01
A.06.1.1,(1.1) ID.AM-6,(2) APO11.02
A.06.1.1,(1.1) ID.AM-6,(2) APO11.03
A.06.1.1,(1.1) ID.AM-6,(2) APO11.04
A.06.1.1,(1.1) ID.AM-6,(2) APO11.05
A.06.1.1,(1.1) ID.AM-6,(2) APO11.06
A.06.1.1,(1.1) ID.AM-6,(2) APO13.01
A.06.1.1,(1.1) ID.AM-6,(2) APO13.02
A.06.1.1,(1.1) ID.AM-6,(2) APO13.03
A.06.1.1,(1.1) ID.AM-6,(3) BAI02.01
A.06.1.1,(1.1) ID.AM-6,(3) BAI02.02
A.06.1.1,(1.1) ID.AM-6,(3) BAI02.03
A.06.1.1,(1.1) ID.AM-6,(3) BAI02.04
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.01
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.02
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.03
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.04
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.05
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.06
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.09
A.06.1.1,(1.1) ID.AM-6,(3) BAI03.10
A.06.1.1,(1.1) ID.AM-6,(3) BAI05.05
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.01
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.02
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.03
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.04
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.05
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.06
A.06.1.1,(1.1) ID.AM-6,(3) BAI07.08
A.06.1.1,(1.1) ID.AM-6,(4) DSS02.01
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.01
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.02
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.03
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.04
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.05
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.06
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.07
A.06.1.1,(1.1) ID.AM-6,(4) DSS04.08
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.01
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.02
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.03
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.04
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.05
A.06.1.1,(1.1) ID.AM-6,(4) DSS05.07
A.06.1.1,(1.1) ID.AM-6,(1) EDM01.01
A.06.1.1,(1.1) ID.AM-6,(1) EDM01.03
A.06.1.1,(1.1) ID.AM-6,(1) EDM02.03
A.06.1.1,(1.1) ID.AM-6,(1) EDM03.03
A.06.1.1,(1.1) ID.AM-6,(1) EDM04.03
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.01
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.02
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.03
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.04
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.05
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.06
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.07
A.06.1.1,(1.1) ID.AM-6,(5) MEA02.08
A.06.1.1,(1.1) ID.AM-6,(5) MEA03.01
A.06.1.1,(1.1) ID.AM-6,(5) MEA03.02
A.06.1.1,(1.1) ID.AM-6,(5) MEA03.03
A.06.1.1,(1.1) ID.AM-6,(5) MEA03.04
A.06.1.1,(1.1) ID.AM-6,(2) APO07.03
A.06.1.1,(1.1) ID.AM-6,(2) APO07.04
A.06.1.1,(1.1) ID.AM-6,(2) APO07.05
A.06.1.1,(1.1) ID.AM-6,(2) APO10.04
A.06.1.1,(1.1) ID.AM-6,(2) APO10.05
A.06.1.1,(1.3) ID.GV-2,(2) APO01.01
A.06.1.1,(1.3) ID.GV-2,(2) APO01.02
A.06.1.1,(1.3) ID.GV-2,(2) APO01.03
A.06.1.1,(1.3) ID.GV-2,(2) APO01.05
A.06.1.1,(1.3) ID.GV-2,(2) APO01.06
A.06.1.1,(1.3) ID.GV-2,(2) APO01.07
A.06.1.1,(1.3) ID.GV-2,(2) APO02.03
A.06.1.1,(1.3) ID.GV-2,(2) APO02.04
A.06.1.1,(1.3) ID.GV-2,(2) APO02.05
A.06.1.1,(1.3) ID.GV-2,(2) APO03.05
A.06.1.1,(1.3) ID.GV-2,(2) APO04.03
A.06.1.1,(1.3) ID.GV-2,(2) APO04.04
A.06.1.1,(1.3) ID.GV-2,(2) APO04.05
A.06.1.1,(1.3) ID.GV-2,(2) APO05.06
A.06.1.1,(1.3) ID.GV-2,(2) APO06.01
A.06.1.1,(1.3) ID.GV-2,(2) APO06.02
A.06.1.1,(1.3) ID.GV-2,(2) APO06.03
A.06.1.1,(1.3) ID.GV-2,(2) APO06.04
A.06.1.1,(1.3) ID.GV-2,(2) APO06.05
A.06.1.1,(1.3) ID.GV-2,(2) APO07.01
A.06.1.1,(1.3) ID.GV-2,(2) APO07.02
A.06.1.1,(1.3) ID.GV-2,(2) APO07.06
A.06.1.1,(1.3) ID.GV-2,(2) APO10.01
A.06.1.1,(1.3) ID.GV-2,(2) APO10.02
A.06.1.1,(1.3) ID.GV-2,(2) APO10.03
A.06.1.1,(1.3) ID.GV-2,(2) APO11.01
A.06.1.1,(1.3) ID.GV-2,(2) APO11.02
A.06.1.1,(1.3) ID.GV-2,(2) APO11.03
A.06.1.1,(1.3) ID.GV-2,(2) APO11.04
A.06.1.1,(1.3) ID.GV-2,(2) APO11.05
A.06.1.1,(1.3) ID.GV-2,(2) APO11.06
A.06.1.1,(1.3) ID.GV-2,(2) APO13.01
A.06.1.1,(1.3) ID.GV-2,(2) APO13.02
A.06.1.1,(1.3) ID.GV-2,(2) APO13.03
A.06.1.1,(1.3) ID.GV-2,(3) BAI02.01
A.06.1.1,(1.3) ID.GV-2,(3) BAI02.02
A.06.1.1,(1.3) ID.GV-2,(3) BAI02.03
A.06.1.1,(1.3) ID.GV-2,(3) BAI02.04
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.01
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.02
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.03
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.04
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.05
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.06
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.09
A.06.1.1,(1.3) ID.GV-2,(3) BAI03.10
A.06.1.1,(1.3) ID.GV-2,(3) BAI05.05
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.01
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.02
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.03
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.04
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.05
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.06
A.06.1.1,(1.3) ID.GV-2,(3) BAI07.08
A.06.1.1,(1.3) ID.GV-2,(4) DSS02.01
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.01
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.02
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.03
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.04
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.05
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.06
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.07
A.06.1.1,(1.3) ID.GV-2,(4) DSS04.08
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.01
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.02
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.03
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.04
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.05
A.06.1.1,(1.3) ID.GV-2,(4) DSS05.07
A.06.1.1,(1.3) ID.GV-2,(1) EDM01.01
A.06.1.1,(1.3) ID.GV-2,(1) EDM01.03
A.06.1.1,(1.3) ID.GV-2,(1) EDM02.03
A.06.1.1,(1.3) ID.GV-2,(1) EDM03.03
A.06.1.1,(1.3) ID.GV-2,(1) EDM04.03
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.01
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.02
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.03
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.04
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.05
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.06
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.07
A.06.1.1,(1.3) ID.GV-2,(5) MEA02.08
A.06.1.1,(1.3) ID.GV-2,(5) MEA03.01
A.06.1.1,(1.3) ID.GV-2,(5) MEA03.02
A.06.1.1,(1.3) ID.GV-2,(5) MEA03.03
A.06.1.1,(1.3) ID.GV-2,(5) MEA03.04
A.06.1.1,(1.3) ID.GV-2,(2) APO07.03
A.06.1.1,(1.3) ID.GV-2,(2) APO07.04
A.06.1.1,(1.3) ID.GV-2,(2) APO07.05
A.06.1.1,(1.3) ID.GV-2,(2) APO10.04
A.06.1.1,(1.3) ID.GV-2,(2) APO10.05
A.06.1.1,(2.2) PR.AT-2,(2) APO01.01
A.06.1.1,(2.2) PR.AT-2,(2) APO01.02
A.06.1.1,(2.2) PR.AT-2,(2) APO01.03
A.06.1.1,(2.2) PR.AT-2,(2) APO01.05
A.06.1.1,(2.2) PR.AT-2,(2) APO01.06
A.06.1.1,(2.2) PR.AT-2,(2) APO01.07
A.06.1.1,(2.2) PR.AT-2,(2) APO02.03
A.06.1.1,(2.2) PR.AT-2,(2) APO02.04
A.06.1.1,(2.2) PR.AT-2,(2) APO02.05
A.06.1.1,(2.2) PR.AT-2,(2) APO03.05
A.06.1.1,(2.2) PR.AT-2,(2) APO04.03
A.06.1.1,(2.2) PR.AT-2,(2) APO04.04
A.06.1.1,(2.2) PR.AT-2,(2) APO04.05
A.06.1.1,(2.2) PR.AT-2,(2) APO05.06
A.06.1.1,(2.2) PR.AT-2,(2) APO06.01
A.06.1.1,(2.2) PR.AT-2,(2) APO06.02
A.06.1.1,(2.2) PR.AT-2,(2) APO06.03
A.06.1.1,(2.2) PR.AT-2,(2) APO06.04
A.06.1.1,(2.2) PR.AT-2,(2) APO06.05
A.06.1.1,(2.2) PR.AT-2,(2) APO07.01
A.06.1.1,(2.2) PR.AT-2,(2) APO07.02
A.06.1.1,(2.2) PR.AT-2,(2) APO07.06
A.06.1.1,(2.2) PR.AT-2,(2) APO10.01
A.06.1.1,(2.2) PR.AT-2,(2) APO10.02
A.06.1.1,(2.2) PR.AT-2,(2) APO10.03
A.06.1.1,(2.2) PR.AT-2,(2) APO11.01
A.06.1.1,(2.2) PR.AT-2,(2) APO11.02
A.06.1.1,(2.2) PR.AT-2,(2) APO11.03
A.06.1.1,(2.2) PR.AT-2,(2) APO11.04
A.06.1.1,(2.2) PR.AT-2,(2) APO11.05
A.06.1.1,(2.2) PR.AT-2,(2) APO11.06
A.06.1.1,(2.2) PR.AT-2,(2) APO13.01
A.06.1.1,(2.2) PR.AT-2,(2) APO13.02
A.06.1.1,(2.2) PR.AT-2,(2) APO13.03
A.06.1.1,(2.2) PR.AT-2,(3) BAI02.01
A.06.1.1,(2.2) PR.AT-2,(3) BAI02.02
A.06.1.1,(2.2) PR.AT-2,(3) BAI02.03
A.06.1.1,(2.2) PR.AT-2,(3) BAI02.04
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.01
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.02
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.03
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.04
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.05
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.06
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.09
A.06.1.1,(2.2) PR.AT-2,(3) BAI03.10
A.06.1.1,(2.2) PR.AT-2,(3) BAI05.05
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.01
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.02
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.03
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.04
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.05
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.06
A.06.1.1,(2.2) PR.AT-2,(3) BAI07.08
A.06.1.1,(2.2) PR.AT-2,(4) DSS02.01
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.01
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.02
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.03
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.04
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.05
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.06
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.07
A.06.1.1,(2.2) PR.AT-2,(4) DSS04.08
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.01
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.02
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.03
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.04
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.05
A.06.1.1,(2.2) PR.AT-2,(4) DSS05.07
A.06.1.1,(2.2) PR.AT-2,(1) EDM01.01
A.06.1.1,(2.2) PR.AT-2,(1) EDM01.03
A.06.1.1,(2.2) PR.AT-2,(1) EDM02.03
A.06.1.1,(2.2) PR.AT-2,(1) EDM03.03
A.06.1.1,(2.2) PR.AT-2,(1) EDM04.03
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.01
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.02
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.03
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.04
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.05
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.06
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.07
A.06.1.1,(2.2) PR.AT-2,(5) MEA02.08
A.06.1.1,(2.2) PR.AT-2,(5) MEA03.01
A.06.1.1,(2.2) PR.AT-2,(5) MEA03.02
A.06.1.1,(2.2) PR.AT-2,(5) MEA03.03
A.06.1.1,(2.2) PR.AT-2,(5) MEA03.04
A.06.1.1,(2.2) PR.AT-2,(2) APO07.03
A.06.1.1,(2.2) PR.AT-2,(2) APO07.04
A.06.1.1,(2.2) PR.AT-2,(2) APO07.05
A.06.1.1,(2.2) PR.AT-2,(2) APO10.04
A.06.1.1,(2.2) PR.AT-2,(2) APO10.05
A.06.1.1,(2.2) PR.AT-3,(2) APO01.01
A.06.1.1,(2.2) PR.AT-3,(2) APO01.02
A.06.1.1,(2.2) PR.AT-3,(2) APO01.03
A.06.1.1,(2.2) PR.AT-3,(2) APO01.05
A.06.1.1,(2.2) PR.AT-3,(2) APO01.06
A.06.1.1,(2.2) PR.AT-3,(2) APO01.07
A.06.1.1,(2.2) PR.AT-3,(2) APO02.03
A.06.1.1,(2.2) PR.AT-3,(2) APO02.04
A.06.1.1,(2.2) PR.AT-3,(2) APO02.05
A.06.1.1,(2.2) PR.AT-3,(2) APO03.05
A.06.1.1,(2.2) PR.AT-3,(2) APO04.03
A.06.1.1,(2.2) PR.AT-3,(2) APO04.04
A.06.1.1,(2.2) PR.AT-3,(2) APO04.05
A.06.1.1,(2.2) PR.AT-3,(2) APO05.06
A.06.1.1,(2.2) PR.AT-3,(2) APO06.01
A.06.1.1,(2.2) PR.AT-3,(2) APO06.02
A.06.1.1,(2.2) PR.AT-3,(2) APO06.03
A.06.1.1,(2.2) PR.AT-3,(2) APO06.04
A.06.1.1,(2.2) PR.AT-3,(2) APO06.05
A.06.1.1,(2.2) PR.AT-3,(2) APO07.01
A.06.1.1,(2.2) PR.AT-3,(2) APO07.02
